Country/Territory	DrugGroup
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Non-specified
Canada	Non-specified
Canada	Non-specified
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Precursors
Canada	Precursors
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Non-specified
Canada	Non-specified
Canada	Non-specified
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Precursors
Canada	Precursors
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Non-specified
Canada	Non-specified
Canada	Non-specified
Canada	Non-specified
Canada	Non-specified
Canada	Non-specified
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	ATS
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cannabis-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Cocaine-type
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Hallucinogens
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Opioids
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Other miscellaneous
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Precursors
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Sedatives and Tranquillizers
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Canada	Substances not under international control
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cocaine-type
Mexico	Cocaine-type
Mexico	Hallucinogens
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cocaine-type
Mexico	Hallucinogens
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cocaine-type
Mexico	Cocaine-type
Mexico	Hallucinogens
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cocaine-type
Mexico	Cocaine-type
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	ATS
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cannabis-type
Mexico	Cocaine-type
Mexico	Hallucinogens
Mexico	Hallucinogens
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
Mexico	Opioids
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Hallucinogens
United States of America	Hallucinogens
United States of America	Hallucinogens
United States of America	Hallucinogens
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Opioids
United States of America	Sedatives and Tranquillizers
United States of America	Sedatives and Tranquillizers
United States of America	Sedatives and Tranquillizers
United States of America	Sedatives and Tranquillizers
United States of America	Sedatives and Tranquillizers
United States of America	Sedatives and Tranquillizers
United States of America	Sedatives and Tranquillizers
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	ATS
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cannabis-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Cocaine-type
United States of America	Cocaine-type
